=== 2026-04-05T20:17:06-04:00 neuner_vs_alphabeta start cwd=/hpc/home/wjn7/catan_ai ===
=== GPU check ===
GPU 0: NVIDIA RTX 5000 Ada Generation (UUID: GPU-59c4ee0f-b317-ac8a-e75d-67c9e2b77278)
torch 2.10.0+cu128 cuda_available True
NVIDIA RTX 5000 Ada Generation
Effective config:
  preset=none difficulty=medium
  games=1000000 train=True
  placement_strategy=alphabeta
  enemy_fixed_schedule=False
  enemy_smooth_mix=False

Main agent ready      (6,295,286 params, obs=1259, actions=245)
Placement agent ready (alphabeta(depth=2, prunning=True))
Device: cuda
Run configuration:
  Main agent: 6,295,286 params (obs=1259, actions=245)
  Main weights: /hpc/home/wjn7/catan_ai/capstone_agent/models/capstone_model.pt
  Placement agent: strategy=alphabeta, alphabeta(depth=2, prunning=True)
  Placement weights: [none loaded]
  Opponent: alphabeta (depth=2, prunning=True)
  Self-play ladder: disabled
  Map: TOURNAMENT / fixed (seed=0)
  Training: enabled, trigger=steps, every 4096 transitions, periodic_save_every=2000 games, numbered main checkpoint copies
  Replay JSON save: enabled, dir=/hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays, every 100 games
  Benchmark CSV: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/benchmark_games.csv
  PPO metrics CSV: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/ppo_training.csv
  Device: cuda

Game 41646/1000000:       LOST  steps= 117  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41647/1000000:       LOST  steps=  64  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41648/1000000:       LOST  steps= 147  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41649/1000000:       LOST  steps= 100  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41650/1000000:       LOST  steps=  97  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41651/1000000:       LOST  steps= 133  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41652/1000000:       LOST  steps=  91  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41653/1000000:       LOST  steps=  97  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41654/1000000:       LOST  steps=  78  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41655/1000000:       LOST  steps= 142  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41656/1000000:       LOST  steps=  58  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41657/1000000:       LOST  steps=  69  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41658/1000000:       LOST  steps= 112  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41659/1000000:       LOST  steps=  88  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41660/1000000:       LOST  steps= 100  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41661/1000000:       LOST  steps= 144  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41662/1000000:       LOST  steps= 162  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41663/1000000:       LOST  steps=  82  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41664/1000000:       LOST  steps= 108  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41665/1000000:       LOST  steps=  80  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4113 buffered transitions (games in batch: 39; trigger=steps: buffered transitions reached 4113)
Game 41666/1000000:       LOST  steps= 140  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41667/1000000:       LOST  steps=  71  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41668/1000000:       LOST  steps= 102  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41669/1000000:       LOST  steps=  78  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41670/1000000:       LOST  steps=  78  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41671/1000000:       LOST  steps=  87  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41672/1000000:       LOST  steps= 144  reward=-0.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41673/1000000:       LOST  steps=  99  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41674/1000000:       LOST  steps=  80  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41675/1000000:       LOST  steps=  92  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41676/1000000:       LOST  steps=  86  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41677/1000000:       LOST  steps= 120  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41678/1000000:       LOST  steps=  78  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41679/1000000:       LOST  steps=  98  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41680/1000000:       LOST  steps= 104  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41681/1000000:       LOST  steps=  74  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41682/1000000:       LOST  steps=  66  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41683/1000000:       LOST  steps= 110  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41684/1000000:       LOST  steps= 136  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41685/1000000:       LOST  steps= 166  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41686/1000000:       LOST  steps= 122  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41687/1000000:       LOST  steps=  97  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41688/1000000:       LOST  steps= 104  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41689/1000000:       LOST  steps= 100  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41690/1000000:       LOST  steps= 151  reward=-0.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41691/1000000:       LOST  steps=  93  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41692/1000000:       LOST  steps= 119  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41693/1000000:       LOST  steps= 135  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41694/1000000:       LOST  steps= 117  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41695/1000000:       LOST  steps=  97  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41696/1000000:       LOST  steps= 195  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41697/1000000:       LOST  steps= 175  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41698/1000000:       LOST  steps= 107  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41699/1000000:       LOST  steps=  84  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41700/1000000:       LOST  steps= 124  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  saved replay json: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays/32f0e3d8-a4aa-4fcb-a3a8-7b8f57fc879d.json
Game 41701/1000000:       LOST  steps= 124  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41702/1000000:       LOST  steps= 123  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41703/1000000:       LOST  steps=  89  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41704/1000000:       LOST  steps= 116  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4125 buffered transitions (games in batch: 39; trigger=steps: buffered transitions reached 4125)
Game 41705/1000000:       LOST  steps=  89  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41706/1000000:       LOST  steps=  81  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41707/1000000:       LOST  steps=  99  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41708/1000000:       LOST  steps=  77  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41709/1000000:       LOST  steps=  66  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41710/1000000:       LOST  steps=  96  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41711/1000000:       LOST  steps= 117  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41712/1000000:       LOST  steps=  66  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41713/1000000:       LOST  steps= 133  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41714/1000000:       LOST  steps= 107  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41715/1000000:       LOST  steps=  72  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41716/1000000:       LOST  steps=  52  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41717/1000000:       LOST  steps= 130  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41718/1000000:       LOST  steps= 144  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41719/1000000:       LOST  steps= 121  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41720/1000000:       LOST  steps= 109  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41721/1000000:       LOST  steps= 108  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41722/1000000:        WON  steps= 130  reward=+1.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41723/1000000:       LOST  steps=  96  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41724/1000000:       LOST  steps=  88  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41725/1000000:       LOST  steps= 109  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41726/1000000:       LOST  steps= 142  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41727/1000000:       LOST  steps=  76  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41728/1000000:       LOST  steps= 137  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41729/1000000:       LOST  steps= 106  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41730/1000000:       LOST  steps= 103  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41731/1000000:       LOST  steps= 123  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 41732/1000000:       LOST  steps= 123  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41733/1000000:       LOST  steps=  70  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41734/1000000:       LOST  steps=  98  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41735/1000000:       LOST  steps= 127  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41736/1000000:       LOST  steps= 106  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41737/1000000:       LOST  steps= 132  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41738/1000000:       LOST  steps= 107  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41739/1000000:       LOST  steps=  80  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41740/1000000:       LOST  steps= 124  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41741/1000000:       LOST  steps= 104  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41742/1000000:       LOST  steps=  89  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41743/1000000:       LOST  steps= 117  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41744/1000000:       LOST  steps=  76  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41745/1000000:       LOST  steps=  67  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41746/1000000:       LOST  steps=  89  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4118 buffered transitions (games in batch: 42; trigger=steps: buffered transitions reached 4118)
Game 41747/1000000:       LOST  steps= 107  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41748/1000000:       LOST  steps= 179  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41749/1000000:       LOST  steps= 107  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41750/1000000:       LOST  steps=  89  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41751/1000000:       LOST  steps=  88  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41752/1000000:       LOST  steps= 118  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41753/1000000:       LOST  steps= 178  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41754/1000000:       LOST  steps= 125  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41755/1000000:       LOST  steps= 110  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41756/1000000:       LOST  steps=  67  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41757/1000000:       LOST  steps=  95  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41758/1000000:       LOST  steps= 141  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41759/1000000:       LOST  steps= 127  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41760/1000000:       LOST  steps= 163  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41761/1000000:       LOST  steps=  59  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41762/1000000:       LOST  steps= 114  reward=-0.5  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41763/1000000:       LOST  steps= 109  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41764/1000000:       LOST  steps= 163  reward=-0.5  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41765/1000000:       LOST  steps= 129  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41766/1000000:       LOST  steps=  83  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41767/1000000:       LOST  steps= 108  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41768/1000000:       LOST  steps=  75  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41769/1000000:       LOST  steps= 135  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41770/1000000:       LOST  steps=  64  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41771/1000000:       LOST  steps= 103  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41772/1000000:       LOST  steps= 141  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41773/1000000:       LOST  steps=  58  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41774/1000000:       LOST  steps= 113  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41775/1000000:        WON  steps= 113  reward=+1.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41776/1000000:       LOST  steps=  95  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41777/1000000:       LOST  steps= 142  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41778/1000000:       LOST  steps=  87  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41779/1000000:       LOST  steps= 131  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41780/1000000:       LOST  steps= 108  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41781/1000000:       LOST  steps= 144  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41782/1000000:       LOST  steps= 109  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41783/1000000:       LOST  steps= 109  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41784/1000000:       LOST  steps= 109  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4143 buffered transitions (games in batch: 38; trigger=steps: buffered transitions reached 4143)
Game 41785/1000000:       LOST  steps=  89  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41786/1000000:       LOST  steps= 125  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41787/1000000:       LOST  steps= 101  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41788/1000000:       LOST  steps=  98  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41789/1000000:       LOST  steps=  62  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41790/1000000:       LOST  steps=  93  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41791/1000000:       LOST  steps= 110  reward=-0.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41792/1000000:       LOST  steps=  98  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41793/1000000:       LOST  steps=  72  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41794/1000000:       LOST  steps=  95  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41795/1000000:       LOST  steps=  91  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41796/1000000:       LOST  steps= 105  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41797/1000000:       LOST  steps=  82  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41798/1000000:       LOST  steps=  90  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41799/1000000:       LOST  steps= 163  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41800/1000000:       LOST  steps= 137  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  saved replay json: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays/54697a70-170c-4054-b187-25dddaa106b4.json
Game 41801/1000000:       LOST  steps= 144  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41802/1000000:       LOST  steps=  67  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41803/1000000:       LOST  steps=  95  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41804/1000000:       LOST  steps=  59  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41805/1000000:       LOST  steps=  73  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41806/1000000:       LOST  steps=  81  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41807/1000000:       LOST  steps= 101  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41808/1000000:       LOST  steps=  98  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41809/1000000:       LOST  steps= 113  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41810/1000000:       LOST  steps= 113  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41811/1000000:       LOST  steps=  96  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41812/1000000:       LOST  steps=  94  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41813/1000000:       LOST  steps= 104  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41814/1000000:       LOST  steps=  94  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41815/1000000:       LOST  steps=  93  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41816/1000000:       LOST  steps=  99  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41817/1000000:       LOST  steps=  91  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41818/1000000:       LOST  steps=  99  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41819/1000000:       LOST  steps=  84  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41820/1000000:       LOST  steps= 137  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41821/1000000:       LOST  steps= 139  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41822/1000000:       LOST  steps= 108  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41823/1000000:       LOST  steps= 132  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41824/1000000:       LOST  steps=  60  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 41825/1000000:       LOST  steps= 113  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41826/1000000:       LOST  steps= 113  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41827/1000000:       LOST  steps=  87  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
  trained PPO on 4126 buffered transitions (games in batch: 43; trigger=steps: buffered transitions reached 4126)
Game 41828/1000000:       LOST  steps= 128  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41829/1000000:       LOST  steps= 101  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41830/1000000:       LOST  steps=  97  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41831/1000000:       LOST  steps=  82  reward=-0.6  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41832/1000000:       LOST  steps= 108  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41833/1000000:       LOST  steps=  76  reward=-0.8  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41834/1000000:       LOST  steps= 110  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41835/1000000:       LOST  steps=  82  reward=-0.9  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41836/1000000:       LOST  steps= 101  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41837/1000000:       LOST  steps= 134  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41838/1000000:       LOST  steps=  89  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41839/1000000:       LOST  steps=  72  reward=-0.8  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41840/1000000:       LOST  steps= 168  reward=-0.5  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41841/1000000:       LOST  steps= 121  reward=-0.8  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 41842/1000000:        WON  steps= 157  reward=+1.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41843/1000000:       LOST  steps= 172  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41844/1000000:       LOST  steps= 156  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41845/1000000:       LOST  steps= 112  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 41846/1000000:       LOST  steps= 101  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
